filename,path,kelas_asli,label,H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median
M15-LBA-AN_frame_1631.jpg,Dataset_air/Dataset\Class 3\M15-LBA-AN_frame_1631.jpg,Class 3,Keruh,30.624312,12.211968,166.369304,3.892647752707147,1.6703357647419275,6.390234937432583,30.0,12.0,167.0
M15-LBA-AN_frame_5219.jpg,Dataset_air/Dataset\Class 3\M15-LBA-AN_frame_5219.jpg,Class 3,Keruh,31.27132,12.138068,167.211788,4.169343528374701,1.5652620315384898,6.471387319814507,34.0,12.0,168.0
M19-LBA-AN_frame_4151.jpg,Dataset_air/Dataset\Class 3\M19-LBA-AN_frame_4151.jpg,Class 3,Keruh,18.350976,22.159112,163.30732,3.966109409411697,2.576205615135562,5.713797547831039,16.0,23.0,163.0
M19-LBA-AN_frame_0263.jpg,Dataset_air/Dataset\Class 3\M19-LBA-AN_frame_0263.jpg,Class 3,Keruh,17.547344,23.512044,165.09806,2.6178858924070774,2.733361107147023,5.164321856391214,16.0,23.0,165.0
M12-LBA-AN_frame_0995.jpg,Dataset_air/Dataset\Class 2\M12-LBA-AN_frame_0995.jpg,Class 2,Jernih,33.972544,11.093928,170.162624,2.8783867301083776,1.6985598402222986,6.7666258530100505,34.0,12.0,171.0
M1-LBA-AN_frame_0095.jpg,Dataset_air/Dataset\Class 1\M1-LBA-AN_frame_0095.jpg,Class 1,Jernih,70.372028,2.932188,170.07322,17.804993433506677,0.8473331886902578,7.4144288270641585,75.0,3.0,171.0
M4-LBA-AN_frame_1691.jpg,Dataset_air/Dataset\Class 1\M4-LBA-AN_frame_1691.jpg,Class 1,Jernih,100.781532,8.825936,172.583812,10.159122586767817,2.3140453158708882,6.645217795426723,103.0,10.0,174.0
M3-LBA-AN_frame_3059.jpg,Dataset_air/Dataset\Class 1\M3-LBA-AN_frame_3059.jpg,Class 1,Jernih,75.96472,3.076552,169.008384,5.936490151731072,0.47500293819722844,7.212941266123273,75.0,3.0,170.0
M6-LBA-AN_frame_3335.jpg,Dataset_air/Dataset\Class 2\M6-LBA-AN_frame_3335.jpg,Class 2,Jernih,50.253548,4.7313,168.762636,9.987590170391254,1.2297529467336112,6.395892301430973,50.0,5.0,170.0
M17-LBA-AN_frame_3455.jpg,Dataset_air/Dataset\Class 3\M17-LBA-AN_frame_3455.jpg,Class 3,Keruh,28.012724,11.300924,161.288892,3.5259634285999053,2.2938092218456183,5.834256200436864,30.0,13.0,161.0
M16-LBA-AN_frame_2615.jpg,Dataset_air/Dataset\Class 3\M16-LBA-AN_frame_2615.jpg,Class 3,Keruh,48.590776,4.98766,168.65684,5.625246636177298,1.4186739316699943,6.627989228597162,50.0,5.0,170.0
M20-LBA-AN_frame_2879.jpg,Dataset_air/Dataset\Class 3\M20-LBA-AN_frame_2879.jpg,Class 3,Keruh,17.85826,22.889348,161.09914,3.4940924103978706,2.4136545185456844,5.227996103709335,16.0,23.0,161.0
M13-LBA-AN_frame_1595.jpg,Dataset_air/Dataset\Class 3\M13-LBA-AN_frame_1595.jpg,Class 3,Keruh,33.514072,11.866544,169.067624,2.151264274517662,1.0685529916967151,6.788574739562348,34.0,12.0,170.0
M14-LBA-AN_frame_2675.jpg,Dataset_air/Dataset\Class 3\M14-LBA-AN_frame_2675.jpg,Class 3,Keruh,33.629224,12.208224,166.541204,1.6754477484612882,0.9402057039946099,6.78552387295071,34.0,12.0,167.0
M15-LBA-AN_frame_0011.jpg,Dataset_air/Dataset\Class 3\M15-LBA-AN_frame_0011.jpg,Class 3,Keruh,30.110916,12.30964,165.84278,3.4554151184689803,1.5142110389242314,6.355478099372226,30.0,12.0,166.0
M20-LBA-AN_frame_0947.jpg,Dataset_air/Dataset\Class 3\M20-LBA-AN_frame_0947.jpg,Class 3,Keruh,17.13148,23.146388,161.589276,2.5420749417749273,1.9418791294660953,5.472380633309785,16.0,23.0,162.0
M9-LBA-AN_frame_3467.jpg,Dataset_air/Dataset\Class 2\M9-LBA-AN_frame_3467.jpg,Class 2,Jernih,25.470268,8.884904,170.62378,3.8444125699742475,2.1364290090672333,7.2674985044098905,24.0,8.0,172.0
M19-LBA-AN_frame_3635.jpg,Dataset_air/Dataset\Class 3\M19-LBA-AN_frame_3635.jpg,Class 3,Keruh,20.60066,21.224464,163.515448,5.394453036629386,3.743426226427335,4.150781295045067,18.0,23.0,164.0
M12-LBA-AN_frame_2015.jpg,Dataset_air/Dataset\Class 2\M12-LBA-AN_frame_2015.jpg,Class 2,Jernih,33.7933,11.351448,170.09018,2.941199603903142,1.574891838602258,6.859978977198108,34.0,12.0,171.0
M14-LBA-AN_frame_2111.jpg,Dataset_air/Dataset\Class 3\M14-LBA-AN_frame_2111.jpg,Class 3,Keruh,33.57598,11.959064,168.13358,2.069593931088898,1.110843032972706,6.370588072038562,34.0,12.0,169.0
M4-LBA-AN_frame_2951.jpg,Dataset_air/Dataset\Class 1\M4-LBA-AN_frame_2951.jpg,Class 1,Jernih,100.996624,8.85608,172.987032,10.076710802768133,2.246299853893064,7.155100546531544,103.0,10.0,174.0
M4-LBA-AN_frame_2135.jpg,Dataset_air/Dataset\Class 1\M4-LBA-AN_frame_2135.jpg,Class 1,Jernih,99.274972,8.798868,172.289424,10.699288312743798,2.4256244388973327,7.283764531354923,103.0,10.0,174.0
M15-LBA-AN_frame_4283.jpg,Dataset_air/Dataset\Class 3\M15-LBA-AN_frame_4283.jpg,Class 3,Keruh,31.293316,12.048188,167.143208,3.545510079543422,1.498736106409664,6.451398256869282,30.0,12.0,167.0
M24-LBA-AN_frame_2267.jpg,Dataset_air/Dataset\Class 4\M24-LBA-AN_frame_2267.jpg,Class 4,Kotor,18.747968,41.203052,149.45526,0.8464513399930322,1.9552917647491896,4.193593963702257,19.0,41.0,150.0
M28-LBA-AN_frame_3563.jpg,Dataset_air/Dataset\Class 4\M28-LBA-AN_frame_3563.jpg,Class 4,Kotor,19.11496,60.636224,141.59156,0.6874185030969125,2.644452877595666,4.296943188640036,19.0,61.0,141.0
M1-LBA-AN_frame_2015.jpg,Dataset_air/Dataset\Class 1\M1-LBA-AN_frame_2015.jpg,Class 1,Jernih,73.985472,2.96858,169.232028,8.737782609862526,0.37524496478966907,6.838906857621033,75.0,3.0,170.0
M23-LBA-AN_frame_0683.jpg,Dataset_air/Dataset\Class 4\M23-LBA-AN_frame_0683.jpg,Class 4,Kotor,17.125632,37.930864,153.345064,1.4702083527772518,2.5739642991898704,4.829267732887048,16.0,37.0,153.0
M6-LBA-AN_frame_0479.jpg,Dataset_air/Dataset\Class 2\M6-LBA-AN_frame_0479.jpg,Class 2,Jernih,34.955056,9.373752,167.646916,0.2833161429640041,1.007260364799489,6.336963286065653,35.0,9.0,168.0
M15-LBA-AN_frame_5423.jpg,Dataset_air/Dataset\Class 3\M15-LBA-AN_frame_5423.jpg,Class 3,Keruh,31.334444,12.02744,167.1412,3.6207821269532356,1.5167514781268552,6.5495232315031915,34.0,12.0,168.0
M5-LBA-AN_frame_0203.jpg,Dataset_air/Dataset\Class 2\M5-LBA-AN_frame_0203.jpg,Class 2,Jernih,72.66518,3.014824,169.968264,13.701025201334387,0.6747534727765393,6.852768260075924,75.0,3.0,171.0
M12-LBA-AN_frame_2771.jpg,Dataset_air/Dataset\Class 2\M12-LBA-AN_frame_2771.jpg,Class 2,Jernih,33.864264,11.4702,169.619048,2.410764139915807,1.4985192557988702,6.917151116875791,34.0,12.0,171.0
M30-LBA-AN_frame_0983.jpg,Dataset_air/Dataset\Class 5\M30-LBA-AN_frame_0983.jpg,Class 5,Kotor,17.268392,96.887848,131.396048,0.885540362906175,3.563018654020212,3.153401018217632,18.0,96.0,131.0
M11-LBA-AN_frame_0947.jpg,Dataset_air/Dataset\Class 2\M11-LBA-AN_frame_0947.jpg,Class 2,Jernih,33.817996,11.573772,169.598452,2.233973711569588,1.405989221870495,7.460519767663377,34.0,12.0,171.0
M0-LBA-AN_frame_2879.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_2879.jpg,Class 1,Jernih,105.27274,9.740344,171.533048,4.945381774180837,1.6213879121493413,6.42906865958795,103.0,10.0,173.0
M18-LBA-AN_frame_0527.jpg,Dataset_air/Dataset\Class 3\M18-LBA-AN_frame_0527.jpg,Class 3,Keruh,17.566604,25.196924,165.869024,1.3910039206213618,2.1871920213424336,5.645516210890197,18.0,26.0,166.0
M19-LBA-AN_frame_3959.jpg,Dataset_air/Dataset\Class 3\M19-LBA-AN_frame_3959.jpg,Class 3,Keruh,18.751936,22.11054,164.170968,4.180336858663905,3.059309874530529,4.395762725964175,16.0,23.0,164.0
M31-LBA-AN_frame_1739.jpg,Dataset_air/Dataset\Class 5\M31-LBA-AN_frame_1739.jpg,Class 5,Kotor,16.929644,100.278076,134.756176,0.6491764269164431,3.8064174414039247,3.6668675810593436,17.0,101.0,135.0
M3-LBA-AN_frame_2099.jpg,Dataset_air/Dataset\Class 1\M3-LBA-AN_frame_2099.jpg,Class 1,Jernih,79.35806,3.26802,168.737712,12.327304532475866,0.8752378417321773,6.691287843536251,75.0,3.0,170.0
M19-LBA-AN_frame_4079.jpg,Dataset_air/Dataset\Class 3\M19-LBA-AN_frame_4079.jpg,Class 3,Keruh,21.035336,20.604244,162.647972,4.797029848469154,2.953863434294822,5.051402210002288,21.0,20.0,163.0
M21-LBA-AN_frame_1799.jpg,Dataset_air/Dataset\Class 4\M21-LBA-AN_frame_1799.jpg,Class 4,Kotor,22.755888,25.821988,160.154212,1.0273973581122349,1.7508043088409395,5.698912761137514,23.0,25.0,161.0
M15-LBA-AN_frame_3911.jpg,Dataset_air/Dataset\Class 3\M15-LBA-AN_frame_3911.jpg,Class 3,Keruh,30.99562,12.162708,167.098692,4.078374285864405,1.5897301993533368,6.5030398960129405,30.0,12.0,167.0
M4-LBA-AN_frame_1631.jpg,Dataset_air/Dataset\Class 1\M4-LBA-AN_frame_1631.jpg,Class 1,Jernih,100.643536,8.80278,173.336616,10.633937249048634,2.473742967973835,6.7697298076469785,103.0,10.0,174.0
M22-LBA-AN_frame_5135.jpg,Dataset_air/Dataset\Class 4\M22-LBA-AN_frame_5135.jpg,Class 4,Kotor,17.471592,38.28488,153.482836,1.5164778223027202,2.5938086640305604,4.911011443389641,16.0,38.0,153.0
M31-LBA-AN_frame_1859.jpg,Dataset_air/Dataset\Class 5\M31-LBA-AN_frame_1859.jpg,Class 5,Kotor,16.907636,99.103832,134.294152,0.739989791486342,4.128548766307115,3.188485941774873,17.0,99.0,135.0
M25-LBA-AN_frame_0119.jpg,Dataset_air/Dataset\Class 4\M25-LBA-AN_frame_0119.jpg,Class 4,Kotor,19.962944,56.77212,148.368852,0.31178655016533346,2.0279622051705006,4.444838827460001,20.0,57.0,148.0
M14-LBA-AN_frame_1667.jpg,Dataset_air/Dataset\Class 3\M14-LBA-AN_frame_1667.jpg,Class 3,Keruh,33.598348,11.994248,167.58806,2.083869398713844,1.1065906716107812,6.624567415039264,34.0,12.0,168.0
M13-LBA-AN_frame_2447.jpg,Dataset_air/Dataset\Class 3\M13-LBA-AN_frame_2447.jpg,Class 3,Keruh,33.41176,11.884464,169.145104,2.5369788533608237,1.0499730628468522,6.827867077586089,34.0,12.0,170.0
M14-LBA-AN_frame_1355.jpg,Dataset_air/Dataset\Class 3\M14-LBA-AN_frame_1355.jpg,Class 3,Keruh,33.420848,11.95878,167.913676,2.9362804635960775,1.0773490203272105,6.378435557958079,34.0,12.0,168.0
M32-LBA-AN_frame_1799.jpg,Dataset_air/Dataset\Class 5\M32-LBA-AN_frame_1799.jpg,Class 5,Kotor,17.9311,76.09868,137.805876,0.32430971308303425,1.8977687576730733,2.9888954268465135,18.0,76.0,138.0
M1-LBA-AN_frame_3407.jpg,Dataset_air/Dataset\Class 1\M1-LBA-AN_frame_3407.jpg,Class 1,Jernih,43.898976,2.021416,171.143024,36.95555798728283,1.8280408515522841,6.419520864941869,75.0,3.0,172.0
M23-LBA-AN_frame_3443.jpg,Dataset_air/Dataset\Class 4\M23-LBA-AN_frame_3443.jpg,Class 4,Kotor,17.33208,38.330928,152.651504,1.5046630432093424,2.4854614579220495,4.400598884013857,16.0,37.0,152.0
M12-LBA-AN_frame_2387.jpg,Dataset_air/Dataset\Class 2\M12-LBA-AN_frame_2387.jpg,Class 2,Jernih,33.79774,11.29166,170.043268,2.5259419812022603,1.542684168713739,6.790396444993179,34.0,12.0,171.0
M7-LBA-AN_frame_1931.jpg,Dataset_air/Dataset\Class 2\M7-LBA-AN_frame_1931.jpg,Class 2,Jernih,35.006272,9.105288,169.906816,0.4438655900337398,0.5273731478336757,6.284983750348444,35.0,9.0,171.0
M8-LBA-AN_frame_0431.jpg,Dataset_air/Dataset\Class 2\M8-LBA-AN_frame_0431.jpg,Class 2,Jernih,24.931076,8.316372,169.010724,2.6940270010198484,1.86196690561782,6.581640600627172,24.0,8.0,170.0
M28-LBA-AN_frame_1163.jpg,Dataset_air/Dataset\Class 4\M28-LBA-AN_frame_1163.jpg,Class 4,Kotor,19.295484,60.558184,140.871628,0.80655142783582,2.7222003273352238,4.031197914964731,19.0,61.0,141.0
M6-LBA-AN_frame_3719.jpg,Dataset_air/Dataset\Class 2\M6-LBA-AN_frame_3719.jpg,Class 2,Jernih,46.556656,5.572732,168.866932,9.993591851664945,2.066966389706422,5.705444496914854,50.0,5.0,169.0
M28-LBA-AN_frame_0839.jpg,Dataset_air/Dataset\Class 4\M28-LBA-AN_frame_0839.jpg,Class 4,Kotor,19.365056,60.595116,140.754244,0.6980015163765764,2.549001558756683,3.6357304614704318,19.0,61.0,141.0
M3-LBA-AN_frame_1391.jpg,Dataset_air/Dataset\Class 1\M3-LBA-AN_frame_1391.jpg,Class 1,Jernih,76.159936,3.096504,166.798908,6.447929627089923,0.579336670670863,6.627110834106822,75.0,3.0,167.0
M23-LBA-AN_frame_3227.jpg,Dataset_air/Dataset\Class 4\M23-LBA-AN_frame_3227.jpg,Class 4,Kotor,17.07116,37.801184,153.673648,1.4508591435421978,2.523673552213915,4.690727701763981,16.0,37.0,153.0
M8-LBA-AN_frame_0347.jpg,Dataset_air/Dataset\Class 2\M8-LBA-AN_frame_0347.jpg,Class 2,Jernih,25.028004,8.39478,169.935144,3.783682303786088,2.0061307912496633,7.301941228143651,24.0,8.0,171.0
M14-LBA-AN_frame_2639.jpg,Dataset_air/Dataset\Class 3\M14-LBA-AN_frame_2639.jpg,Class 3,Keruh,33.55406,12.082016,166.616064,2.0449502479033566,1.0477792590732076,6.708486651093821,34.0,12.0,167.0
M3-LBA-AN_frame_1727.jpg,Dataset_air/Dataset\Class 1\M3-LBA-AN_frame_1727.jpg,Class 1,Jernih,78.390056,3.23152,168.027976,10.991126253340193,0.8386790146414776,6.710162542250672,75.0,3.0,168.0
M27-LBA-AN_frame_1895.jpg,Dataset_air/Dataset\Class 4\M27-LBA-AN_frame_1895.jpg,Class 4,Kotor,17.858352,53.682216,146.696988,1.2453850184163933,3.5105961501351874,3.8266334718465003,17.0,52.0,147.0
M22-LBA-AN_frame_1463.jpg,Dataset_air/Dataset\Class 4\M22-LBA-AN_frame_1463.jpg,Class 4,Kotor,17.430188,38.337572,153.270284,1.5195520013003834,2.530288747320353,4.398192192178963,16.0,38.0,153.0
M15-LBA-AN_frame_1847.jpg,Dataset_air/Dataset\Class 3\M15-LBA-AN_frame_1847.jpg,Class 3,Keruh,30.913648,12.083636,167.069216,4.995188818462821,1.7793732097297632,6.371981885202123,30.0,12.0,167.0
M33-LBA-AN_frame_1907.jpg,Dataset_air/Dataset\Class 5\M33-LBA-AN_frame_1907.jpg,Class 5,Kotor,16.951916,105.60262,130.63792,0.235838777439165,2.859356070096902,3.353769531974432,17.0,106.0,130.0
M13-LBA-AN_frame_3059.jpg,Dataset_air/Dataset\Class 3\M13-LBA-AN_frame_3059.jpg,Class 3,Keruh,33.609764,11.94528,169.397016,2.074276708711738,0.9031177783655905,6.9327202666589685,34.0,12.0,170.0
M25-LBA-AN_frame_3287.jpg,Dataset_air/Dataset\Class 4\M25-LBA-AN_frame_3287.jpg,Class 4,Kotor,19.94238,56.310236,149.4298,0.37154264304383694,1.9866649501876255,4.164813556451237,20.0,56.0,149.0
M3-LBA-AN_frame_0275.jpg,Dataset_air/Dataset\Class 1\M3-LBA-AN_frame_0275.jpg,Class 1,Jernih,75.432796,3.03468,168.523052,4.017077995556471,0.3203455908858432,7.236739362813615,75.0,3.0,170.0
M8-LBA-AN_frame_0731.jpg,Dataset_air/Dataset\Class 2\M8-LBA-AN_frame_0731.jpg,Class 2,Jernih,25.103116,8.178884,170.496572,3.8890311249132474,1.7691524848197795,7.100968683835748,24.0,8.0,171.0
M32-LBA-AN_frame_1319.jpg,Dataset_air/Dataset\Class 5\M32-LBA-AN_frame_1319.jpg,Class 5,Kotor,17.890468,76.663292,137.324432,0.38855468209249516,2.3215890512181523,3.044243071335796,18.0,76.0,137.0
M18-LBA-AN_frame_1451.jpg,Dataset_air/Dataset\Class 3\M18-LBA-AN_frame_1451.jpg,Class 3,Keruh,17.096124,24.330576,166.379968,1.4477141211661921,2.239583780130585,5.527917539089743,16.0,23.0,166.0
M16-LBA-AN_frame_2507.jpg,Dataset_air/Dataset\Class 3\M16-LBA-AN_frame_2507.jpg,Class 3,Keruh,48.5353,4.958024,168.466144,4.782095974570146,1.3406617826372167,6.76177238386978,50.0,5.0,169.0
M4-LBA-AN_frame_0659.jpg,Dataset_air/Dataset\Class 1\M4-LBA-AN_frame_0659.jpg,Class 1,Jernih,33.745864,7.447236,171.08412,10.300363435020339,2.5983286859641144,6.912057568163043,35.0,8.0,172.0
M25-LBA-AN_frame_0743.jpg,Dataset_air/Dataset\Class 4\M25-LBA-AN_frame_0743.jpg,Class 4,Kotor,19.954512,57.025468,147.617756,0.3405449189989479,1.939749308796371,3.8205232003567255,20.0,57.0,147.0
M24-LBA-AN_frame_2771.jpg,Dataset_air/Dataset\Class 4\M24-LBA-AN_frame_2771.jpg,Class 4,Kotor,18.443676,42.8809,147.491468,1.134909514905924,3.3838598064931706,3.791005038901426,19.0,42.0,147.0
M7-LBA-AN_frame_3227.jpg,Dataset_air/Dataset\Class 2\M7-LBA-AN_frame_3227.jpg,Class 2,Jernih,34.771104,8.8272,174.377616,2.9248341185756166,0.6461858556174067,4.954748647161024,35.0,9.0,175.0
M13-LBA-AN_frame_3575.jpg,Dataset_air/Dataset\Class 3\M13-LBA-AN_frame_3575.jpg,Class 3,Keruh,33.392112,11.786896,170.217836,2.7214349485989926,1.0568948316573414,5.813812473506864,34.0,12.0,171.0
M24-LBA-AN_frame_1907.jpg,Dataset_air/Dataset\Class 4\M24-LBA-AN_frame_1907.jpg,Class 4,Kotor,18.763696,41.516844,148.655192,0.8432084081554215,2.2232094547441994,4.507139607682016,19.0,41.0,149.0
M15-LBA-AN_frame_1187.jpg,Dataset_air/Dataset\Class 3\M15-LBA-AN_frame_1187.jpg,Class 3,Keruh,31.07068,12.3147,166.795388,3.932584434897743,1.5027654208159036,6.524606496138752,30.0,12.0,167.0
M19-LBA-AN_frame_1151.jpg,Dataset_air/Dataset\Class 3\M19-LBA-AN_frame_1151.jpg,Class 3,Keruh,19.755088,21.470192,165.102884,4.57727278106254,3.3128971434585774,4.5340616319745815,18.0,23.0,165.0
M19-LBA-AN_frame_2771.jpg,Dataset_air/Dataset\Class 3\M19-LBA-AN_frame_2771.jpg,Class 3,Keruh,17.4956,22.948848,161.992476,3.0484757896365196,2.26540757324063,4.962435227730837,16.0,23.0,162.0
M5-LBA-AN_frame_0779.jpg,Dataset_air/Dataset\Class 2\M5-LBA-AN_frame_0779.jpg,Class 2,Jernih,73.78734,3.00026,168.949144,9.788989923602946,0.47058679581985724,6.836344466691537,75.0,3.0,170.0
M14-LBA-AN_frame_2363.jpg,Dataset_air/Dataset\Class 3\M14-LBA-AN_frame_2363.jpg,Class 3,Keruh,33.663028,12.153852,167.313416,1.6414426189227573,0.8390217888088485,6.514745920674421,34.0,12.0,167.0
M19-LBA-AN_frame_3287.jpg,Dataset_air/Dataset\Class 3\M19-LBA-AN_frame_3287.jpg,Class 3,Keruh,22.58826,19.853816,162.503232,5.793666384285515,3.7463387778128125,4.5275209059899435,21.0,20.0,163.0
M16-LBA-AN_frame_4187.jpg,Dataset_air/Dataset\Class 3\M16-LBA-AN_frame_4187.jpg,Class 3,Keruh,48.032988,5.092884,168.72104,6.212925542114279,1.5307882160978374,6.438302673717662,50.0,5.0,170.0
M24-LBA-AN_frame_2039.jpg,Dataset_air/Dataset\Class 4\M24-LBA-AN_frame_2039.jpg,Class 4,Kotor,18.704176,41.543252,149.292856,0.9003378038403141,2.5241238607675336,4.240698452291085,19.0,41.0,150.0
M15-LBA-AN_frame_2435.jpg,Dataset_air/Dataset\Class 3\M15-LBA-AN_frame_2435.jpg,Class 3,Keruh,31.000448,12.138152,166.875236,3.6310339848720776,1.4704291975120736,6.212254175764543,30.0,12.0,167.0
M0-LBA-AN_frame_1307.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_1307.jpg,Class 1,Jernih,104.490432,9.8514,173.414272,4.615665981564957,1.4724367694403722,7.337299415317328,103.0,10.0,175.0
M13-LBA-AN_frame_3263.jpg,Dataset_air/Dataset\Class 3\M13-LBA-AN_frame_3263.jpg,Class 3,Keruh,33.509384,11.839568,169.551468,2.217227083666443,1.0174623203716195,6.753844464079404,34.0,12.0,170.0
M14-LBA-AN_frame_2267.jpg,Dataset_air/Dataset\Class 3\M14-LBA-AN_frame_2267.jpg,Class 3,Keruh,33.50508,12.074136,166.83986,2.2393066323306416,1.0509233337898631,6.540058652672772,34.0,12.0,168.0
M3-LBA-AN_frame_1799.jpg,Dataset_air/Dataset\Class 1\M3-LBA-AN_frame_1799.jpg,Class 1,Jernih,79.019288,3.264632,168.669372,11.609708522312522,0.8744060295857984,6.7585798157317045,75.0,3.0,169.0
M24-LBA-AN_frame_0551.jpg,Dataset_air/Dataset\Class 4\M24-LBA-AN_frame_0551.jpg,Class 4,Kotor,18.543296,43.60642,147.581548,1.0249709539221101,4.327897732571786,4.020827517277507,19.0,42.0,148.0
M16-LBA-AN_frame_3023.jpg,Dataset_air/Dataset\Class 3\M16-LBA-AN_frame_3023.jpg,Class 3,Keruh,48.34204,5.018976,168.773164,5.384373003275311,1.4409080162952805,6.533684215594139,50.0,5.0,169.0
M9-LBA-AN_frame_1931.jpg,Dataset_air/Dataset\Class 2\M9-LBA-AN_frame_1931.jpg,Class 2,Jernih,25.849464,9.15528,171.167088,3.67391384121947,2.3216270418824814,6.901000043490508,25.0,9.0,172.0
M0-LBA-AN_frame_0971.jpg,Dataset_air/Dataset\Class 1\M0-LBA-AN_frame_0971.jpg,Class 1,Jernih,104.291688,9.967896,170.982804,4.806067634839942,1.4755478078273168,6.733931711681074,103.0,10.0,172.0
M11-LBA-AN_frame_2831.jpg,Dataset_air/Dataset\Class 2\M11-LBA-AN_frame_2831.jpg,Class 2,Jernih,33.855476,11.435864,169.215552,2.3681885088446823,1.5409602764198693,7.277750293551985,34.0,12.0,170.0
M19-LBA-AN_frame_1259.jpg,Dataset_air/Dataset\Class 3\M19-LBA-AN_frame_1259.jpg,Class 3,Keruh,18.566648,22.238108,165.374308,3.687144971939129,2.945945787066693,4.577679053967851,16.0,23.0,166.0
M19-LBA-AN_frame_3107.jpg,Dataset_air/Dataset\Class 3\M19-LBA-AN_frame_3107.jpg,Class 3,Keruh,22.424172,19.830156,162.958908,6.026674216714888,3.7458858786225724,4.212787610067234,21.0,20.0,163.0
M16-LBA-AN_frame_4007.jpg,Dataset_air/Dataset\Class 3\M16-LBA-AN_frame_4007.jpg,Class 3,Keruh,48.132244,5.07562,169.607232,5.906116450296591,1.5565801025324717,6.5893475624052495,50.0,5.0,170.0
M25-LBA-AN_frame_3383.jpg,Dataset_air/Dataset\Class 4\M25-LBA-AN_frame_3383.jpg,Class 4,Kotor,19.932856,56.57686,148.650852,0.4241552584420003,2.0789392825188524,4.253354872814635,20.0,57.0,148.0
M1-LBA-AN_frame_3263.jpg,Dataset_air/Dataset\Class 1\M1-LBA-AN_frame_3263.jpg,Class 1,Jernih,47.700168,2.471324,170.0606,35.070596869340214,2.168976184061042,6.1583705344839395,75.0,3.0,171.0
M29-LBA-AN_frame_3095.jpg,Dataset_air/Dataset\Class 5\M29-LBA-AN_frame_3095.jpg,Class 5,Kotor,18.775824,39.894764,154.288108,0.8199372665173842,2.164961289331521,4.464975451257935,19.0,40.0,154.0
M18-LBA-AN_frame_1175.jpg,Dataset_air/Dataset\Class 3\M18-LBA-AN_frame_1175.jpg,Class 3,Keruh,17.240728,24.283404,166.236096,1.6010402961874508,2.4655802912872256,5.682912165323691,18.0,23.0,166.0
M33-LBA-AN_frame_1367.jpg,Dataset_air/Dataset\Class 5\M33-LBA-AN_frame_1367.jpg,Class 5,Kotor,16.969456,106.398016,129.664032,0.20810349363718045,3.066284928662697,3.4437557263801386,17.0,107.0,129.0
M10-LBA-AN_frame_2675.jpg,Dataset_air/Dataset\Class 2\M10-LBA-AN_frame_2675.jpg,Class 2,Jernih,32.91834,11.21848,174.247412,3.3867423351061126,1.3337325405042797,7.795145624185349,34.0,11.0,175.0
M23-LBA-AN_frame_4451.jpg,Dataset_air/Dataset\Class 4\M23-LBA-AN_frame_4451.jpg,Class 4,Kotor,17.178592,38.0404,153.214552,1.4773303278332846,2.605575529513585,4.893706104712051,16.0,37.0,153.0
M21-LBA-AN_frame_2051.jpg,Dataset_air/Dataset\Class 4\M21-LBA-AN_frame_2051.jpg,Class 4,Kotor,22.788332,25.668984,160.506428,0.9488185589331608,1.5583466904845018,5.708746156628091,23.0,25.0,161.0
M20-LBA-AN_frame_0695.jpg,Dataset_air/Dataset\Class 3\M20-LBA-AN_frame_0695.jpg,Class 3,Keruh,16.674636,23.588224,161.651504,1.9411332431092925,1.802740282410087,5.523393027658271,16.0,24.0,162.0
M3-LBA-AN_frame_0527.jpg,Dataset_air/Dataset\Class 1\M3-LBA-AN_frame_0527.jpg,Class 1,Jernih,75.52692,3.069192,167.202816,4.134589134799248,0.4735107888274564,6.739709909940041,75.0,3.0,168.0
M19-LBA-AN_frame_2591.jpg,Dataset_air/Dataset\Class 3\M19-LBA-AN_frame_2591.jpg,Class 3,Keruh,21.620428,20.002516,165.8853,5.8898292926719025,3.559009647323817,3.6671503800635175,21.0,20.0,166.0
M14-LBA-AN_frame_1907.jpg,Dataset_air/Dataset\Class 3\M14-LBA-AN_frame_1907.jpg,Class 3,Keruh,33.734844,12.095344,168.00212,1.6658140039224065,0.9874884919147159,6.553178427724976,34.0,12.0,168.0
M23-LBA-AN_frame_3287.jpg,Dataset_air/Dataset\Class 4\M23-LBA-AN_frame_3287.jpg,Class 4,Kotor,17.01484,37.851496,153.184328,1.4317918055359864,2.4386558924915995,4.402680909220654,16.0,37.0,153.0
M17-LBA-AN_frame_3755.jpg,Dataset_air/Dataset\Class 3\M17-LBA-AN_frame_3755.jpg,Class 3,Keruh,28.608768,11.79996,160.380736,3.525871455707936,2.089935883801223,5.570561919439007,30.0,13.0,160.0
M24-LBA-AN_frame_1235.jpg,Dataset_air/Dataset\Class 4\M24-LBA-AN_frame_1235.jpg,Class 4,Kotor,18.644132,42.3225,148.220176,0.9854998562029322,3.132730079339744,4.543639348476505,19.0,41.0,148.0
M26-LBA-AN_frame_4079.jpg,Dataset_air/Dataset\Class 4\M26-LBA-AN_frame_4079.jpg,Class 4,Kotor,18.479308,45.03266,148.18878,1.113938885727579,4.626553071607415,4.006304795144773,19.0,44.0,148.0
